,type,weight,dataset,source,target,key,srcid,tgtid,etid
303,partnership,0.8114393,MC1,341411,Holly Taylor,0,U0008,U0808,4
304,membership,0.8109878,MC1,341411,Michael Wright,0,U0008,U2893,2
305,ownership,0.91693646,MC1,341411,353361057,0,U0008,U2931,3
306,partnership,0.8737107,MC1,341411,Thomas Morales,0,U0008,U0838,4
307,partnership,0.84216976,MC1,341411,Calvin Salas,0,U0008,U0984,4
308,partnership,0.8072433,MC1,341411,Michael Chen,0,U0008,U1257,4
309,membership,0.8208812,MC1,341411,Jerry Welch,0,U0008,U0786,2
310,partnership,0.8631315,MC1,341411,Stacey Ortiz,0,U0008,U1642,4
311,membership,0.8253791,MC1,341411,Brooke Hamilton,0,U0008,U2152,2
312,membership,0.87211215,MC1,341411,Kristi Miller,0,U0008,U2567,2
313,partnership,0.8199111,MC1,341411,âŠ,0,U0008,U0278,4
314,partnership,0.8231676,MC1,341411,âit,0,U0008,U1430,4
315,membership,0.80698365,MC1,341411,Scott Day,0,U0008,U2864,2
316,membership,0.8656439,MC1,341411,âStuff,0,U0008,U2868,2
317,membership,0.8482277,MC1,341411,âDo,0,U0008,U3145,2
318,partnership,0.90137154,MC1,341411,011ad1ae-ae1b-4c74-9f58-c020e6a3e836,0,U0008,U2743,4
319,ownership,0.8918359,MC1,341411,Dry Creek S.p.A. Overseas,0,U0008,U3146,3
320,partnership,0.8143347,MC1,341411,5639000,0,U0008,U0356,4
321,membership,0.9061567,MC1,341411,James Hall,0,U0008,U1292,2
322,family_relationship,0.88211274,MC1,341411,95c715ba-891e-4472-8e2a-4e746dcc266a,0,U0008,U1339,1
323,partnership,0.8842487,MC1,341411,1a2ebb93-1c85-4f40-abb1-cff639788678,0,U0008,U1723,4
324,ownership,0.8162231,MC1,341411,Playa del Cielo Kga,0,U0008,U0271,3
325,partnership,0.9116862,MC1,341411,Playa del Cielo Kga,1,U0008,U0271,4
326,partnership,0.8814477,MC1,341411,Playa del Cielo Kga,2,U0008,U0271,4
327,family_relationship,0.84034866,MC1,341411,Mar del Oeste Pic,0,U0008,U0377,1
328,membership,0.8451694,MC1,341411,png xi  Line,0,U0008,U0253,2
329,ownership,0.9421946,MC1,341411,png xi  Line,1,U0008,U0253,3
330,partnership,0.82862526,MC1,341411,png xi  Line,2,U0008,U0253,4
331,ownership,0.8263122,MC1,341411,png xi  Line,3,U0008,U0253,3
332,partnership,0.85732675,MC1,341411,png xi  Line,4,U0008,U0253,4
333,partnership,0.80623406,MC1,341411,SeaSpray Wave SRL Solutions,0,U0008,U3125,4
334,membership,0.81913185,MC1,341411,SeaSpray Wave SRL Solutions,1,U0008,U3125,2
335,membership,0.8386216,MC1,341411,Ocean Fisheries Llc,0,U0008,U3126,2
336,ownership,0.83630896,MC1,341411,903311212,0,U0008,U1481,3
337,ownership,0.8332552,MC1,341411,903311212,1,U0008,U1481,3
338,ownership,0.9787477,MC1,âvictimâ,âperpetratorâ,0,U0010,U0011,3
339,family_relationship,0.86577845,MC1,William Bradley,Joseph Griffin,0,U0013,U0014,1
340,membership,0.85806096,MC1,William Bradley,âŠâ,0,U0013,U0015,2
341,family_relationship,0.8185755,MC1,William Bradley,dec44f58-94b0-4070-bfb3-1e13ef308ec3,0,U0013,U1329,1
342,family_relationship,0.8655445,MC1,William Bradley,Michelle Singh,0,U0013,U1325,1
343,family_relationship,0.8605167,MC1,William Bradley,SSN,0,U0013,U1326,1
344,family_relationship,0.91271037,MC1,William Bradley,Tyler Palmer,0,U0013,U1327,1
345,partnership,0.83875203,MC1,Joseph Griffin,âŠâ,0,U0014,U0015,4
346,partnership,0.82702225,MC1,853949688,650512,0,U0016,U0017,4
347,membership,0.8487669,MC1,8,Meere Delpeuch,0,U0018,U3147,2
348,membership,0.8462429,MC1,128692,172711,0,U0019,U0020,2
349,ownership,0.8887883,MC1,128692,5441,0,U0019,U0564,3
350,ownership,0.84984857,MC1,128692,199442,0,U0019,U0565,3
351,membership,0.8493988,MC1,128692,âŠ,0,U0019,U0278,2
352,membership,0.8765248,MC1,Jacob Caldwell,82f2f404-439a-4b2e-b423-726a7f933abf,0,U0021,U2104,2
353,membership,0.90737545,MC1,Jacob Caldwell,298930,0,U0021,U2105,2
354,partnership,0.850722,MC1,Jacob Caldwell,555217629,0,U0021,U0765,4
355,family_relationship,0.90984166,MC1,Jacob Caldwell,Mark Garcia,0,U0021,U2106,1
356,membership,0.95600444,MC1,Jacob Caldwell,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0,U0021,U2107,2
357,membership,0.8217456,MC1,Jacob Caldwell,Kerala Market Limited Liability Company,0,U0021,U3148,2
358,partnership,0.9400058,MC1,Jacob Caldwell,âtoppyâ,0,U0021,U2108,4
359,partnership,0.9635225,MC1,Jacob Caldwell,âstagâ,0,U0021,U2109,4
360,partnership,0.91754186,MC1,Jacob Caldwell,Pasture Petfoods New Zealand Ltd,0,U0021,U3149,4
361,membership,0.9236536,MC1,14253815,4369922c-ce1d-40ff-904c-1f6a3000bf6b,0,U0022,U0023,2
362,membership,0.87501806,MC1,14253815,341411,0,U0022,U0008,2
363,partnership,0.8228372,MC1,Saltwater Solitude GmbH & Co. KG,PRK,0,U0024,U0025,4
364,ownership,0.84636986,MC1,Saltwater Solitude GmbH & Co. KG,âVikingâ,0,U0024,U0026,3
365,ownership,0.85256207,MC1,PRK,âVikingâ,0,U0025,U0026,3
366,family_relationship,0.8158002,MC1,PRK,Viento Azul Harbor LLC Investment,0,U0025,U0115,1
367,membership,0.8926567,MC1,âVikingâ,903311212,0,U0026,U1481,2
368,partnership,0.83026195,MC1,506,4937447,0,U0027,U0028,4
369,partnership,0.8251247,MC1,4937447,png xi  Line,0,U0028,U0253,4
370,ownership,0.8324415,MC1,âregularâ,2079436,0,U0029,U0030,3
371,family_relationship,0.9734014,MC1,Ann Daniels,Stephanie Mccormick MD,0,U0031,U0032,1
372,family_relationship,0.9111044,MC1,Ann Daniels,Lisa Clay,0,U0031,U0033,1
373,family_relationship,0.893407,MC1,Stephanie Mccormick MD,Lisa Clay,0,U0032,U0033,1
374,ownership,0.8781619,MC1,589,Ht Shipping,0,U0034,U3152,3
375,ownership,0.93960327,MC1,589,Selena Building,0,U0034,U3153,3
376,ownership,0.91204643,MC1,589,87940,0,U0034,U0355,3
377,membership,0.8761564,MC1,Elizabeth Welch,da0a7bbb-5bd1-42aa-bcc0-b8923d5c15d4,0,U0035,U0036,2
378,family_relationship,0.86860394,MC1,Elizabeth Welch,Sept,0,U0035,U0206,1
379,family_relationship,0.91782093,MC1,Elizabeth Welch,Kathleen Gates,0,U0035,U1344,1
380,family_relationship,0.8479064,MC1,Elizabeth Welch,Adam Cook,0,U0035,U1803,1
381,family_relationship,0.9334543,MC1,Elizabeth Welch,Jason Huff,0,U0035,U3113,1
382,membership,0.8198022,MC1,Elizabeth Welch,341411,0,U0035,U0008,2
383,membership,0.87356156,MC1,Elizabeth Welch,Ocean Fisheries Llc,0,U0035,U3126,2
384,membership,0.9060049,MC1,da0a7bbb-5bd1-42aa-bcc0-b8923d5c15d4,Elizabeth Welch,0,U0036,U0035,2
385,membership,0.9168633,MC1,da0a7bbb-5bd1-42aa-bcc0-b8923d5c15d4,Jason Huff,0,U0036,U3113,2
386,family_relationship,0.8439235,MC1,967900443,Eugene Ochoa,0,U0038,U0037,1
387,partnership,0.93514323,MC1,967900443,47679,0,U0038,U0091,4
388,family_relationship,0.8450796,MC1,967900443,175,0,U0038,U0400,1
389,family_relationship,0.84442157,MC1,967900443,95,0,U0038,U0080,1
390,partnership,0.80273694,MC1,967900443,621,0,U0038,U0572,4
391,membership,0.83508503,MC1,967900443,europeansting,0,U0038,U0573,2
392,membership,0.85337013,MC1,967900443,Jammu & Kashmir Ltd Family,0,U0038,U0574,2
393,ownership,0.9086017,MC1,967900443,âŠ,0,U0038,U0278,3
394,partnership,0.86137646,MC1,967900443,âIllegal,0,U0038,U3155,4
395,membership,0.8961464,MC1,967900443,99233,0,U0038,U1638,2
396,membership,0.8154257,MC1,967900443,Anne Anderson,0,U0038,U0151,2
397,membership,0.808791,MC1,967900443,Mar del Oeste Pic,0,U0038,U0377,2
398,membership,0.8472599,MC1,967900443,Mar del Oeste Pic,1,U0038,U0377,2
399,membership,0.81671745,MC1,1,Lisa Jimenez,0,U0040,U0039,2
400,partnership,0.931531,MC1,1,âfirst,0,U0040,U1438,4
401,membership,0.86627465,MC1,1,26978247,0,U0040,U1439,2
402,family_relationship,0.8518749,MC1,1,April,0,U0040,U0295,1
403,ownership,0.86264503,MC1,1,Amanda Mckenzie,0,U0040,U0131,3
404,membership,0.815024,MC1,445a6124-4650-4e5a-83bb-a0e0b4040ee9,341411,0,U0041,U0008,2
405,family_relationship,0.90730536,MC1,Martha Robbins,Don Hopkins,0,U0042,U0043,1
406,family_relationship,0.9240868,MC1,Martha Robbins,Joseph Gray,0,U0042,U0044,1
407,family_relationship,0.91885173,MC1,Don Hopkins,Joseph Gray,0,U0043,U0044,1
408,partnership,0.8298954,MC1,4,4975,0,U0045,U0046,4
409,partnership,0.8600049,MC1,4,7282284,0,U0045,U0047,4
410,partnership,0.89161706,MC1,4,1,0,U0045,U0040,4
411,partnership,0.87574035,MC1,4,77b46bc7-7e31-41a0-973c-e633011d21b0,0,U0045,U0060,4
412,partnership,0.87102747,MC1,4,7,0,U0045,U0061,4
413,ownership,0.874328,MC1,4,35,0,U0045,U0062,3
414,partnership,0.89158314,MC1,4,Faroe Islands Shrimp Shark,0,U0045,U0007,4
415,partnership,0.916578,MC1,4,6406040,0,U0045,U0063,4
416,membership,0.931029,MC1,4,290834957,0,U0045,U0054,2
417,ownership,0.8132084,MC1,4,Jamie Knox,0,U0045,U0064,3
418,partnership,0.895031,MC1,4,262157542,0,U0045,U0484,4
419,partnership,0.8671358,MC1,4,46194,0,U0045,U0485,4
420,family_relationship,0.8069837,MC1,4,80191,0,U0045,U0235,1
421,membership,0.9066468,MC1,4,Fisherman'sFriend Charter Boat S.A. de C.V. Freight ,0,U0045,U3129,2
422,partnership,0.84417665,MC1,4,PC,0,U0045,U1221,4
423,partnership,0.80577874,MC1,4,7892,0,U0045,U1420,4
424,partnership,0.8432517,MC1,4,39,0,U0045,U0685,4
425,partnership,0.8011801,MC1,4,7298083,0,U0045,U0124,4
426,partnership,0.8662459,MC1,4,3506021,0,U0045,U0077,4
427,family_relationship,0.83208364,MC1,4,235866056,0,U0045,U0280,1
428,family_relationship,0.81055665,MC1,4,172114,0,U0045,U0585,1
429,family_relationship,0.90906084,MC1,4,Irish Sea Seaside GmbH & Co. KG Distribution,0,U0045,U3140,1
430,family_relationship,0.8237005,MC1,4,Uttar Pradesh Sp,0,U0045,U3141,1
431,partnership,0.8764374,MC1,4,185040354,0,U0045,U0006,4
432,ownership,0.84244597,MC1,4,47679,0,U0045,U0091,3
433,ownership,0.8665408,MC1,4,662bfccd-798d-4e60-b308-2cb2918e3dd2,0,U0045,U2788,3
434,ownership,0.8409804,MC1,4,33560,0,U0045,U2733,3
435,membership,0.8256399,MC1,4,e69d4cb2-8bec-4496-8518-7426c6b9da65,0,U0045,U2946,2
436,family_relationship,0.8264122,MC1,4,Christopher Cunningham,0,U0045,U3049,1
437,family_relationship,0.8639725,MC1,4,979893388,0,U0045,U0901,1
438,family_relationship,0.8434426,MC1,4,341411,0,U0045,U0008,1
439,family_relationship,0.8752046,MC1,4,341411,1,U0045,U0008,1
440,partnership,0.8146135,MC1,4975,7282284,0,U0046,U0047,4
441,partnership,0.8612012,MC1,4975,1,0,U0046,U0040,4
442,membership,0.80752105,MC1,4975,23,0,U0046,U0250,2
443,membership,0.8336387,MC1,4975,Amanda Mckenzie,0,U0046,U0131,2
444,ownership,0.8600695,MC1,4975,Ocean Fisheries Llc,0,U0046,U3126,3
445,partnership,0.8281635,MC1,7282284,1,0,U0047,U0040,4
446,family_relationship,0.9627352,MC1,0,7775,0,U0048,U0003,1
447,family_relationship,0.96630234,MC1,0,Sean Vasquez,0,U0048,U0049,1
448,family_relationship,0.9068577,MC1,0,196159,0,U0048,U0050,1
449,family_relationship,0.97251624,MC1,0,755,0,U0048,U0051,1
450,family_relationship,0.9256628,MC1,0,Ancla del Mar Ltd. Corporation,0,U0048,U3127,1
451,ownership,0.8890874,MC1,0,Mrs. Jessica Meyer,0,U0048,U1604,3
452,ownership,0.801551,MC1,0,IMPORT,0,U0048,U3156,3
453,family_relationship,0.92493814,MC1,Sean Vasquez,755,0,U0049,U0051,1
454,family_relationship,0.92065895,MC1,196159,755,0,U0050,U0051,1
455,family_relationship,0.832814,MC1,196159,9067,0,U0050,U0073,1
456,family_relationship,0.829314,MC1,196159,750975,0,U0050,U0074,1
457,family_relationship,0.88874686,MC1,196159,3404599,0,U0050,U0075,1
458,family_relationship,0.9389447,MC1,196159,7775,0,U0050,U0003,1
459,family_relationship,0.8385527,MC1,196159,44956,0,U0050,U0117,1
460,family_relationship,0.93222636,MC1,196159,Timothy Reeves,0,U0050,U0055,1
461,membership,0.9044347,MC1,196159,7845,0,U0050,U0089,2
462,family_relationship,0.828081,MC1,196159,3,0,U0050,U0118,1
463,family_relationship,0.8368503,MC1,196159,766649,0,U0050,U0069,1
464,family_relationship,0.81705207,MC1,196159,21323516,0,U0050,U0009,1
465,family_relationship,0.86597633,MC1,196159,2262,0,U0050,U0136,1
466,partnership,0.86463815,MC1,196159,8787,0,U0050,U0397,4
467,partnership,0.91904044,MC1,196159,34731154,0,U0050,U1795,4
468,ownership,0.84459895,MC1,196159,493641959,0,U0050,U1990,3
469,family_relationship,0.90613616,MC1,196159,Laura Ballard,0,U0050,U3107,1
470,family_relationship,0.8195724,MC1,196159,b8567859-bf54-49fd-8332-5775e19c65af,0,U0050,U3084,1
471,family_relationship,0.8560038,MC1,196159,979893388,0,U0050,U0901,1
472,partnership,0.88028204,MC1,196159,903311212,0,U0050,U1481,4
473,family_relationship,0.87999827,MC1,755,Ancla del Mar Ltd. Corporation,0,U0051,U3127,1
474,family_relationship,0.90208447,MC1,755,95,0,U0051,U0080,1
475,family_relationship,0.932442,MC1,755,185040354,0,U0051,U0006,1
476,partnership,0.8579354,MC1,755,png xi  Line,0,U0051,U0253,4
477,family_relationship,0.8316,MC1,860067396,664738735,0,U0052,U0053,1
478,ownership,0.9414899,MC1,664738735,2262,0,U0053,U0136,3
479,ownership,0.9266041,MC1,664738735,5848,0,U0053,U0267,3
480,family_relationship,0.84260094,MC1,664738735,l y S.A. de C.V. International,0,U0053,U3124,1
481,membership,0.92508644,MC1,664738735,ipoa-iuu,0,U0053,U0736,2
482,family_relationship,0.8992294,MC1,290834957,Timothy Reeves,0,U0054,U0055,1
483,family_relationship,0.82103306,MC1,290834957,457009514,0,U0054,U0056,1
484,membership,0.88495195,MC1,290834957,99575926,0,U0054,U0066,2
485,membership,0.8159694,MC1,290834957,341411,0,U0054,U0008,2
486,family_relationship,0.8443837,MC1,290834957,341411,1,U0054,U0008,1
487,membership,0.9234728,MC1,290834957,72371354,0,U0054,U0067,2
488,partnership,0.8879697,MC1,290834957,6043477,0,U0054,U0057,4
489,family_relationship,0.80467075,MC1,290834957,Faroe Islands Shrimp Shark,0,U0054,U0007,1
490,membership,0.80859077,MC1,290834957,86597,0,U0054,U0094,2
491,membership,0.92531055,MC1,290834957,526269,0,U0054,U0058,2
492,partnership,0.8900971,MC1,290834957,610,0,U0054,U0099,4
493,partnership,0.88013136,MC1,290834957,Andrea Peters,0,U0054,U0402,4
494,partnership,0.86571074,MC1,290834957,767368152,0,U0054,U0626,4
495,partnership,0.83352184,MC1,290834957,c9b9c344-98ec-40b8-af05-8528e5d82534,0,U0054,U0680,4
496,partnership,0.8343056,MC1,290834957,5415,0,U0054,U0725,4
497,partnership,0.8056812,MC1,290834957,9473,0,U0054,U0726,4
498,family_relationship,0.8979618,MC1,290834957,e3431d4d-79df-4da9-b8cb-a4d05a8aa474,0,U0054,U3109,1
499,family_relationship,0.8468569,MC1,290834957,39c767d3-a9b4-41f4-8a5d-e14b6c20a2d2,0,U0054,U3110,1
500,family_relationship,0.8766986,MC1,290834957,Sarah Sandoval,0,U0054,U3111,1
501,family_relationship,0.8608418,MC1,290834957,Raymond Howell,0,U0054,U3112,1
502,membership,0.8689701,MC1,Timothy Reeves,7845,0,U0055,U0089,2
503,membership,0.8495383,MC1,Timothy Reeves,3404599,0,U0055,U0075,2
504,partnership,0.9356132,MC1,Timothy Reeves,faf.20363,0,U0055,U3095,4
505,membership,0.83086324,MC1,457009514,Kristin Graham,0,U0056,U0065,2
506,partnership,0.920394,MC1,457009514,99575926,0,U0056,U0066,4
507,family_relationship,0.8926999,MC1,6043477,Timothy Reeves,0,U0057,U0055,1
508,membership,0.8174395,MC1,6043477,457009514,0,U0057,U0056,2
509,membership,0.88252336,MC1,Jason Cameron,526269,0,U0059,U0058,2
510,partnership,0.8376872,MC1,Jason Cameron,HMS Medway,0,U0059,U1738,4
511,family_relationship,0.8538258,MC1,Jason Cameron,Kevin Moreno,0,U0059,U1742,1
512,ownership,0.8178406,MC1,Jason Cameron,SeaSpray Wave SRL Solutions,0,U0059,U3125,3
513,partnership,0.84074324,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,7,0,U0060,U0061,4
514,ownership,0.8535429,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,35,0,U0060,U0062,3
515,partnership,0.86291546,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,Faroe Islands Shrimp Shark,0,U0060,U0007,4
516,partnership,0.89794284,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,6406040,0,U0060,U0063,4
517,membership,0.91630006,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,290834957,0,U0060,U0054,2
518,family_relationship,0.805334,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,e40c01a4-8ed5-400f-857d-31e7bd263e35,0,U0060,U0142,1
519,membership,0.85309917,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,âencounteredâ,0,U0060,U1021,2
520,partnership,0.9075945,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,43685541,0,U0060,U0706,4
521,partnership,0.8632582,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,79538,0,U0060,U0703,4
522,partnership,0.91257226,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,Amanda Mckenzie,0,U0060,U0131,4
523,partnership,0.9079977,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,Danielle Camacho,0,U0060,U1032,4
524,partnership,0.9206723,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,âHe,0,U0060,U0888,4
525,ownership,0.8289663,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,Wesley Vasquez,0,U0060,U1224,3
526,partnership,0.8736513,MC1,77b46bc7-7e31-41a0-973c-e633011d21b0,Kelly Mccarthy,0,U0060,U3090,4
527,family_relationship,0.93070984,MC1,7,77b46bc7-7e31-41a0-973c-e633011d21b0,0,U0061,U0060,1
528,ownership,0.8390882,MC1,7,35,0,U0061,U0062,3
529,family_relationship,0.84499395,MC1,7,Faroe Islands Shrimp Shark,0,U0061,U0007,1
530,partnership,0.88598406,MC1,7,6406040,0,U0061,U0063,4
531,family_relationship,0.9075654,MC1,7,290834957,0,U0061,U0054,1
532,partnership,0.88567287,MC1,35,Faroe Islands Shrimp Shark,0,U0062,U0007,4
533,partnership,0.91349626,MC1,35,6406040,0,U0062,U0063,4
534,family_relationship,0.9180974,MC1,35,290834957,0,U0062,U0054,1
535,membership,0.9219533,MC1,35,Fisherman'sFriend Charter Boat S.A. de C.V. Freight ,0,U0062,U3129,2
536,ownership,0.6974,MC1,35,3896,0,U0062,U2170,3
537,membership,0.8922631,MC1,6406040,290834957,0,U0063,U0054,2
538,membership,0.9081499,MC1,6406040,Kayla Reynolds,0,U0063,U1122,2
539,membership,0.89024824,MC1,6406040,Fisherman'sFriend Charter Boat S.A. de C.V. Freight ,0,U0063,U3129,2
540,family_relationship,0.950393,MC1,6406040,yearsâthat,0,U0063,U1402,1
541,ownership,0.80103207,MC1,6406040,950574,0,U0063,U1403,3
542,ownership,0.8259875,MC1,6406040,7298083,0,U0063,U0124,3
543,partnership,0.911454,MC1,6406040,âfirst,0,U0063,U1438,4
544,membership,0.8432977,MC1,6406040,99661834,0,U0063,U1646,2
545,membership,0.8757013,MC1,6406040,b8567859-bf54-49fd-8332-5775e19c65af,0,U0063,U3084,2
546,membership,0.88491946,MC1,99575926,457009514,0,U0066,U0056,2
547,family_relationship,0.8476057,MC1,55,766649,0,U0068,U0069,1
548,family_relationship,0.86192167,MC1,55,888,0,U0068,U0112,1
549,family_relationship,0.82193726,MC1,55,b8567859-bf54-49fd-8332-5775e19c65af,0,U0068,U3084,1
550,membership,0.8205434,MC1,55,png xi  Line,0,U0068,U0253,2
551,family_relationship,0.80230343,MC1,766649,3404599,0,U0069,U0075,1
552,membership,0.9111117,MC1,766649,8814,0,U0069,U2435,2
553,membership,0.85703593,MC1,766649,25851337,0,U0069,U2437,2
554,membership,0.8559479,MC1,766649,b1a0ee2a-0e6d-48c2-b639-032e4648fa5c,0,U0069,U2193,2
555,family_relationship,0.8179646,MC1,955425,55,0,U0070,U0068,1
556,family_relationship,0.817458,MC1,955425,888,0,U0070,U0112,1
557,ownership,0.84608585,MC1,132,55,0,U0071,U0068,3
558,partnership,0.9136274,MC1,132,938816,0,U0071,U1305,4
559,partnership,0.9083334,MC1,132,ðªðª,0,U0071,U1306,4
560,partnership,0.9261072,MC1,132,5469,0,U0071,U1307,4
561,partnership,0.8725349,MC1,132,SeaSpray Wave SRL Solutions,0,U0071,U3125,4
562,membership,0.82255626,MC1,8701038,766649,0,U0072,U0069,2
563,family_relationship,0.83121526,MC1,8701038,91dcf36d-dba8-41e8-a4cc-912981a27296,0,U0072,U0104,1
564,family_relationship,0.8985173,MC1,8701038,526269,0,U0072,U0058,1
565,family_relationship,0.83220243,MC1,9067,750975,0,U0073,U0074,1
566,family_relationship,0.89366233,MC1,9067,3404599,0,U0073,U0075,1
567,family_relationship,0.94199437,MC1,9067,7775,0,U0073,U0003,1
568,membership,0.8255833,MC1,9067,26431,0,U0073,U0272,2
569,membership,0.8786979,MC1,9067,Fishing International,0,U0073,U3157,2
570,membership,0.8104566,MC1,9067,7539428,0,U0073,U0848,2
571,ownership,0.8262234,MC1,9067,76609426,0,U0073,U1603,3
572,membership,0.9531976,MC1,9067,âVirginia,0,U0073,U3158,2
573,ownership,0.91087276,MC1,9067,Launch Loversâ,0,U0073,U1777,3
574,membership,0.8335196,MC1,9067,Wendy Crane,0,U0073,U1491,2
575,family_relationship,0.86384934,MC1,9067,Andrea Gibson,0,U0073,U0122,1
576,family_relationship,0.8405013,MC1,9067,d5cbeea1-73ac-4d86-adeb-b609629b12bf,0,U0073,U1788,1
577,ownership,0.8155731,MC1,9067,Electronic,0,U0073,U3159,3
578,membership,0.8507884,MC1,9067,940161722,0,U0073,U2686,2
579,partnership,0.8365887,MC1,9067,43797101,0,U0073,U2979,4
580,partnership,0.868067,MC1,9067,535955126,0,U0073,U2980,4
581,partnership,0.8650615,MC1,9067,8211361,0,U0073,U2981,4
582,family_relationship,0.87009597,MC1,9067,979893388,0,U0073,U0901,1
583,partnership,0.8181993,MC1,9067,png xi  Line,0,U0073,U0253,4
584,family_relationship,0.89579934,MC1,750975,3404599,0,U0074,U0075,1
585,family_relationship,0.94157624,MC1,750975,7775,0,U0074,U0003,1
586,partnership,0.93012285,MC1,750975,755,0,U0074,U0051,4
587,family_relationship,0.96955264,MC1,750975,4348721,0,U0074,U0192,1
588,family_relationship,0.9706771,MC1,750975,USS Hershel,0,U0074,U0193,1
589,family_relationship,0.86362195,MC1,750975,Gregory Ortiz,0,U0074,U0190,1
590,family_relationship,0.8246503,MC1,750975,Michael Compton,0,U0074,U0191,1
591,family_relationship,0.8591079,MC1,750975,b20c0baf-8530-4a84-a5b6-8da324ebebdb,0,U0074,U0194,1
592,membership,0.81121385,MC1,750975,26431,0,U0074,U0272,2
593,membership,0.86910886,MC1,750975,Fishing International,0,U0074,U3157,2
594,membership,0.9053446,MC1,750975,13015105,0,U0074,U0509,2
595,family_relationship,0.8363317,MC1,750975,90,0,U0074,U1085,1
596,family_relationship,0.87499166,MC1,750975,884648,0,U0074,U1084,1
597,ownership,0.8371839,MC1,750975,Viento y Mar BV,0,U0074,U1186,3
598,membership,0.91079533,MC1,750975,497,0,U0074,U1419,2
599,membership,0.91521776,MC1,750975,Â£800,0,U0074,U1635,2
